trade_index,symbol,entry_date,exit_date,entry_sig_date,exit_sig_date,position,period,entry_index,exit_index,return,industry,stock_id,trade_price@entry_date,trade_price@exit_date,adj_close@entry_date,pct_change@entry_date,pct_change@exit_date,turnover@entry_date,turnover@exit_date,volume@entry_date,volume@exit_date,類別@entry_sig_date,類別@exit_sig_date,mae,gmfe,bmfe,mdd,pdays
415,3289 宜特,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.030203695652173623,其他電子業,3289 宜特,115.0,119.0,171.42739990629627,0.00877192982456143,0.017094017094017033,867879815.0,513787617.0,7546781.0,4317543.0,0,0,-0.008695652173913215,0.03478260869565197,0.017391304347825987,-0.02564102564102566,4.0
416,3540 曜越,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.15440214007782127,電腦及週邊設備業,3540 曜越,51.4,59.6,145.48961112191887,-0.013435700575815779,0.008460236886632888,33069166.599999998,1076434586.8,643369.0,18060983.0,0,0,0.0,0.1595330739299614,0.0,-0.05156537753222823,5.0
417,3702 大聯大,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.03759569271758423,電子通路業,3702 大聯大,56.3,58.5,188.36129805228774,0.0035650623885916666,0.0034305317324185847,139967655.2,273732615.0,2486104.0,4679190.0,0,0,-0.0014250000000000096,0.03759569271758423,0.0,-0.010344827586206806,5.0
418,3704 合勤控,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.21405333233387536,通信網路業,3704 合勤控,53.8,65.7,61.08404798088566,-0.005545286506469571,0.06310679611650505,551070118.1999999,2106541530.9,10242939.0,32063037.0,0,0,-0.0014250000000000096,0.2194493959107806,0.0,-0.01256732495511681,5.0
419,4161 聿新科,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,-0.03213750094694623,生技醫療業,4161 聿新科,39.7,38.65,53.07910713336546,-0.028151774785801664,0.006510416666666519,14297002.200000001,12727522.299999999,360126.0,329302.0,0,0,-0.05676164987405563,0.0,0.0,-0.05676164987405563,0.0
420,4168 醣聯,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,-0.02339701598314592,生技醫療業,4168 醣聯,31.15,30.6,38.156775160386815,-0.004792332268370614,0.016611295681063343,19551328.65,18697395.6,627651.0,611026.0,0,0,-0.03989337881219901,0.0,0.0,-0.03989337881219901,0.0
421,4960 奇美材,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,-0.03233675879262998,光電業,4960 奇美材,12.85,12.2,17.633169760274466,0.007843137254901933,0.025210084033613356,94348914.8,45580688.4,7342328.0,3736122.0,0,0,-0.05193657587548639,0.0,0.0,-0.05193657587548639,0.0
422,5457 宣德,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.015729317681962174,電子零組件業,5457 宣德,55.3,56.5,35.73930637798278,-0.019503546099290836,-0.07072368421052633,92632532.3,554930344.0,1675091.0,9821776.0,0,0,-0.0014250000000000096,0.1556745027124775,0.0,-0.11718749999999989,5.0
423,5469 瀚宇博,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.1366060860440712,電子零組件業,5469 瀚宇博,47.65,54.4,151.7261253367874,-0.00935550935550944,0.09898989898989896,139426234.85,1394374544.0,2926049.0,25631885.0,0,0,-0.0031479538300105414,0.14165792235047214,0.005246589716684014,-0.008350730688935215,3.0
424,6015 宏遠證,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.03775965236293888,金融業,6015 宏遠證,11.4,11.9,18.4286275313287,-0.03797468354430378,0.030303030303030276,26164060.2,21752164.7,2295093.0,1827913.0,0,0,-0.014564144736842088,0.04237214912280729,0.02047357456140353,-0.03433476394849788,3.0
425,6016 康和證,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.03607296610169497,金融業,6016 康和證,14.75,15.35,25.251724979199942,-0.032786885245901676,0.01655629139072845,345075497.75,87066642.89999999,23394949.0,5672094.0,0,0,-0.01016949152542368,0.04067796610169494,0.02033898305084758,-0.029900332225913706,4.0
426,6026 福邦證,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.020616739615018753,金融業,6026 福邦證,13.15,13.5,24.0792164208855,-0.047101449275362306,0.022727272727272707,68647484.15,29682126.0,5220341.0,2198676.0,0,0,-0.01661245247148313,0.025153041825094702,0.01755931558935342,-0.03358208955223885,3.0
427,6120 達運,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.07806549999999968,光電業,6120 達運,17.5,18.95,27.230037449500703,0.09717868338557989,0.010666666666666602,375304947.5,255477741.25,21445997.0,13481675.0,2,0,0.0,0.09428571428571408,0.0,-0.02088772845953013,5.0
428,6231 系微,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.006514390858869845,資訊服務業,6231 系微,116.0,111.0,208.25001884327511,-0.016949152542372836,-0.030567685589519722,46820268.0,84413946.0,403623.0,760486.0,0,0,-0.0026739873576046014,0.04286601321967365,0.02009601293103458,-0.03056768558951961,4.0
429,6248 沛波,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,-0.04355307148491383,鋼鐵工業,6248 沛波,29.0,27.9,6.913789784379844,0.03202846975088969,-0.0017889087656529634,52777970.0,9673850.7,1819930.0,346733.0,0,0,-0.042745344827586185,0.0,0.0,-0.042745344827586185,0.0
430,6266 泰詠,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,-0.03186872855366474,電子零組件業,6266 泰詠,38.2,37.2,132.32867110037924,-0.09905660377358494,-0.005347593582887611,285984300.0,54265462.800000004,7486500.0,1458749.0,0,0,-0.04455716623036643,0.0,0.0,-0.04455716623036643,0.0
431,6284 佳邦,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.004865350209829478,電子零組件業,6284 佳邦,55.7,56.3,93.57439210886906,-0.012411347517730431,0.005357142857142838,15135416.700000001,25248692.099999998,271731.0,448467.0,0,0,-0.00859609515260329,0.009331642728904965,0.0,-0.00859609515260329,2.0
432,6451 訊芯-KY,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.08942961824739593,半導體業,6451 訊芯-KY,120.0,131.5,160.81359583034356,-0.020408163265306145,0.05622489959839361,167523360.0,245265384.0,1396028.0,1865136.0,2,2,-0.0014250000000000096,0.09427177083333338,0.0,-0.023809523809523725,5.0
433,6462 神盾,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.08165484805081569,半導體業,6462 神盾,111.0,117.0,154.04979861660607,-0.008928571428571397,0.07834101382488501,103123329.0,292493214.0,929039.0,2499942.0,0,0,-0.04190777027027026,0.08165484805081569,0.0,-0.04190777027027026,2.0
434,6576 逸達,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,-0.03935458108146073,生技醫療業,6576 逸達,89.0,86.0,89.0,0.0,-0.00462962962962965,124768477.0,36885400.0,1401893.0,428900.0,0,0,-0.057524719101123556,0.0,0.0,-0.057524719101123556,0.0
435,6753 龍德造船,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.0037616805585749535,航運業,6753 龍德造船,103.5,104.5,103.5,-0.032710280373831724,0.03980099502487566,123890121.0,181239679.5,1197006.0,1734351.0,0,0,-0.030369202898550718,0.0082230676328503,0.0033990338164251455,-0.033653846153846145,2.0
436,6781 AES-KY,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,-0.11780532162126212,電子零組件業,6781 AES-KY,799.0,691.0,815.9739046391751,-0.009913258983890949,-0.03894297635605004,251331043.0,443601270.0,314557.0,641970.0,0,0,-0.11388425946941427,0.0,0.0,-0.11388425946941427,0.0
437,8011 台通,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.04853111702127655,通信網路業,8011 台通,18.8,19.8,21.79073417971277,0.002666666666666595,0.04210526315789487,20323627.2,122317331.4,1081044.0,6177643.0,0,0,-0.007978723404255428,0.05319148936170204,0.0,-0.007978723404255428,2.0
438,8105 凌巨,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,-0.02786614418314881,光電業,8105 凌巨,15.8,15.45,20.24629644092147,0.019354838709677358,-0.01904761904761909,52847129.0,69083423.55,3344755.0,4471419.0,0,0,-0.0235453322784811,0.04597571202531636,0.04597571202531636,-0.06646525679758308,3.0
439,8213 志超,2023-07-10,2023-07-17,2023-07-07,2023-07-14,0.01818181818181818,5.0,3994.0,3999.0,0.06856273466833507,電子零組件業,8213 志超,39.95,42.75,108.09018473697999,-0.0012499999999998623,0.017857142857142794,17601610.450000003,60736421.25,440591.0,1420735.0,0,0,-0.0014250000000000096,0.06856273466833507,0.0,-0.0014250000000000096,5.0
440,3689 湧德,2023-07-17,2023-07-20,2023-07-14,2023-07-19,0.012048192771084338,3.0,3999.0,4002.0,-0.09110892496692502,電子零組件業,3689 湧德,54.8,50.1,91.52105645159769,0.09929789368104291,0.03941908713692954,502234328.0,101674593.3,9164860.0,2029433.0,0,0,-0.12169133211678829,0.0,0.0,-0.12169133211678829,0.0
441,6462 神盾,2023-07-17,2023-07-20,2023-07-14,2023-07-19,0.012048192771084338,3.0,3999.0,4002.0,-0.14057200854700858,半導體業,6462 神盾,117.0,101.0,166.86649627209155,0.07834101382488501,-0.009803921568627416,292493214.0,54353756.0,2499942.0,538156.0,0,0,-0.13675213675213682,0.0,0.0,-0.13675213675213682,0.0
442,6538 倉和,2023-07-17,2023-07-21,2023-07-14,2023-07-20,0.012048192771084338,4.0,3999.0,4003.0,-0.06889560563918196,電子零組件業,6538 倉和,159.5,146.0,255.09461253741011,0.009493670886076,0.042857142857142705,74216626.0,64920798.0,465308.0,444663.0,2,2,-0.10319179347713259,0.0,0.0,-0.10319179347713259,0.0
443,0050 元大台灣50,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.0276219070654784,domestic_etf,0050 元大台灣50,132.0,127.25,240.4030285354709,-0.001890359168241984,0.00039308176100627534,2074779564.0,1307598858.5,15718027.0,10275826.0,0,0,-0.023683781706379525,0.0,0.0,-0.023683781706379525,0.0
444,0056 元大高股息,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,0.02858369347452805,domestic_etf,0056 元大高股息,35.94,35.99,77.35266126670243,0.01125492402926298,0.02070334656834949,4600889397.42,5360734649.29,128015843.0,148950671.0,0,0,-0.018001230681167546,0.02858369347452805,0.003433550372066607,-0.02136143548846481,3.0
445,00641R 富邦日本反1,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.02879505501518853,leveraged_etf,00641R 富邦日本反1,8.23,8.04,8.23,0.006112469437652868,-0.011070110701107194,4751664.57,3309481.0799999996,577359.0,411627.0,0,0,-0.02447837181044976,0.0,0.0,-0.02447837181044976,0.0
446,00642U 期元大S&P石油,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,0.03430749682337986,vanilla_futures_etf,00642U 期元大S&P石油,15.74,16.28,15.74,-0.026592455163883866,0.009299442033478211,111388894.96000001,81670687.56,7076804.0,5016627.0,0,0,-0.0025412960609911828,0.03430749682337986,0.0,-0.0025412960609911828,4.0
447,00692 富邦公司治理,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.018045674192428862,domestic_etf,00692 富邦公司治理,33.33,32.19,44.396023068375634,-0.0002999400119977347,0.002803738317756821,111920373.50999999,53493245.43,3357947.0,1661797.0,0,0,-0.016438861613991995,0.0,0.0,-0.016438861613991995,0.0
448,00701 國泰股利精選30,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,0.018318688212927592,domestic_etf,00701 國泰股利精選30,26.3,26.82,33.503963979058895,0.005736137667303964,0.010550113036925435,73097878.10000001,102439687.32000001,2779387.0,3819526.0,0,0,-0.00825935361216712,0.018318688212927592,0.005789039923954409,-0.013967534918837177,3.0
449,00713 元大台灣高息低波,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.0115669822751866,domestic_etf,00713 元大台灣高息低波,46.9,46.63,65.14559909006005,0.012303043384416013,0.00647528599179803,543860513.6999999,357275143.08000004,11596173.0,7661916.0,0,0,-0.016754936034115153,0.0,0.0,-0.016754936034115153,0.0
450,00731 復華富時高息低波,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,0.022787325495958743,domestic_etf,00731 復華富時高息低波,68.05,69.7,88.44104608241577,0.012648809523809312,0.015294974508375692,45015143.05,52574013.0,661501.0,754290.0,0,0,-0.016099136664217473,0.022787325495958743,0.002243534166054495,-0.018301610541727742,3.0
451,00738U 期元大道瓊白銀,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.01571125075837454,vanilla_futures_etf,00738U 期元大道瓊白銀,24.18,23.94,24.18,0.0024875621890547706,-0.008285004142501995,14617825.56,5967092.88,604542.0,249252.0,0,0,-0.011336414392059346,0.01096426799007455,0.01096426799007455,-0.022058823529411686,2.0
452,00752 中信中國50,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.024213973935461985,foreign_etf,00752 中信中國50,18.4,18.06,18.4,-0.016042780748663166,-0.0066006600660066805,24706415.999999996,37631441.4,1342740.0,2083690.0,0,0,-0.022047744565217298,0.0,0.0,-0.022047744565217298,0.0
453,00830 國泰費城半導體,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.0064316046680956696,foreign_etf,00830 國泰費城半導體,33.82,33.8,37.42841721397521,-0.005878894767783804,0.011673151750972943,71667792.9,87086511.19999999,2119095.0,2576524.0,0,0,-0.013530728858663577,0.019243317563572004,0.019243317563572004,-0.032155272305909866,3.0
454,00850 元大臺灣ESG永續,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.01489176086532984,domestic_etf,00850 元大臺灣ESG永續,35.16,34.84,39.30504376056336,0.0028522532800911993,0.0046136101499423265,86364914.39999999,49318005.88,2456340.0,1415557.0,0,0,-0.015057423208191034,0.0,0.0,-0.015057423208191034,0.0
455,00861 元大全球未來通訊,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.003967927760613277,foreign_etf,00861 元大全球未來通訊,31.8,31.86,31.8,-0.0025094102885820924,0.008866371120962668,17594367.6,13713053.76,553282.0,430416.0,0,0,-0.008333380503144694,0.005483380503144675,0.005483380503144675,-0.013741411617739008,4.0
456,00876 元大全球5G,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.02740753130721696,foreign_etf,00876 元大全球5G,31.35,30.67,31.35,0.0015974440894568342,0.011210023079459397,42326826.300000004,44617489.2,1350138.0,1454760.0,0,0,-0.03391452153110064,0.0,0.0,-0.03391452153110064,0.0
457,00877 復華中國5G,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.05996443128088369,其他證券,00877 復華中國5G,11.94,11.29,11.94,-0.0033388981636061077,0.0062388591800355275,11696197.139999999,13895980.379999999,979581.0,1230822.0,0,0,-0.06164057788944721,0.0,0.0,-0.06164057788944721,0.0
458,00878 國泰永續高股息,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,0.038461689379699404,domestic_etf,00878 國泰永續高股息,21.28,22.13,24.85923760632895,0.012851023322227428,0.02406293382693181,2934643106.08,5491272341.12,137906161.0,248137024.0,0,0,-0.016441165413533687,0.038461689379699404,0.005613827537594096,-0.021931871208586085,3.0
459,00881 國泰台灣科技龍頭,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,0.00025327731092450456,domestic_etf,00881 國泰台灣科技龍頭,17.85,17.88,19.815508458831786,0.001121704991587258,0.013031161473088027,392052062.85,290693004.24,21963701.0,16257998.0,0,0,-0.012613515406162623,0.0013721288515406993,0.0013721288515406993,-0.01396648044692761,2.0
460,00891 中信關鍵半導體,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.029987490368750036,domestic_etf,00891 中信關鍵半導體,14.0,13.66,15.484887934351804,-0.004267425320056972,-0.0050983248361252675,74538534.0,54374299.34,5324181.0,3980549.0,0,0,-0.025676107142857174,0.0,0.0,-0.025676107142857174,0.0
461,00893 國泰智能電動車,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.021308383479212267,foreign_etf,00893 國泰智能電動車,18.28,17.97,18.28,-0.0021834061135370675,0.000556792873051215,179897008.04000002,178121838.66,9841193.0,9912178.0,0,0,-0.017505470459518557,0.023522975929978207,0.023522975929978207,-0.040085515766969615,3.0
462,00894 中信小資高價30,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.020385874377493174,domestic_etf,00894 中信小資高價30,15.04,14.82,16.05535751289145,-0.011176857330703616,0.0,17101953.919999998,21419479.38,1137098.0,1445309.0,0,0,-0.016031815159574303,0.0,0.0,-0.016031815159574303,0.0
463,00895 富邦未來車,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.025447699849170502,foreign_etf,00895 富邦未來車,19.89,19.47,19.89,-0.003007518796992459,-0.004601226993865004,81572728.77,62624164.68,4101193.0,3216444.0,0,0,-0.021116138763197623,0.025641025641025772,0.025641025641025772,-0.04558823529411782,3.0
464,00896 中信綠能及電動車,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.0113407564252338,domestic_etf,00896 中信綠能及電動車,17.12,16.95,18.002337757650498,0.0017554125219425565,0.003552397868561208,61890991.36000001,58894300.5,3615128.0,3474590.0,0,0,-0.021256512850467257,0.0,0.0,-0.021256512850467257,0.0
465,00898 國泰基因免疫革命,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,0.032424999999999926,foreign_etf,00898 國泰基因免疫革命,7.67,7.93,7.67,-0.0013020833333332593,0.015364916773367598,10612035.59,15808875.29,1383577.0,1993553.0,0,0,-0.0014250000000000096,0.032424999999999926,0.0,-0.0014250000000000096,5.0
466,00900 富邦特選高股息30,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.0014858841010401136,domestic_etf,00900 富邦特選高股息30,13.46,13.44,15.290605670978566,0.0014880952380953438,0.007496251874062887,348776367.98,200537998.07999998,25912063.0,14920982.0,0,0,-0.0208023774145617,0.0,0.0,-0.0208023774145617,0.0
467,00901 永豐智能車供應鏈,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.009387059800664566,domestic_etf,00901 永豐智能車供應鏈,15.05,14.93,15.736359867330014,-0.005287508261731744,0.006064690026954089,37924148.85,15155248.91,2519877.0,1015087.0,0,0,-0.015358604651162788,0.0,0.0,-0.015358604651162788,0.0
468,00902 中信電池及儲能,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,0.027910685805422997,foreign_etf,00902 中信電池及儲能,12.54,12.89,12.54,-0.008695652173913104,0.00781860828772496,49848556.559999995,63145931.59,3975164.0,4898831.0,0,0,0.0,0.027910685805422997,0.0,-0.007757951900698168,5.0
469,00903 富邦元宇宙,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.02317994505494514,foreign_etf,00903 富邦元宇宙,12.74,12.5,12.74,-0.014694508894044778,-0.005568814638027053,21467065.62,19756437.5,1685013.0,1580515.0,0,0,-0.01883830455259039,0.013343799058084693,0.013343799058084693,-0.031758326878388865,3.0
470,00904 新光臺灣半導體30,2023-07-17,2023-07-24,2023-07-14,2023-07-21,0.012048192771084338,5.0,3999.0,4004.0,-0.02998711201004034,domestic_etf,00904 新光臺灣半導體30,13.29,12.86,13.838243071568375,-0.0067264573991032695,-0.004643962848297267,16365000.329999998,7415770.4399999995,1231377.0,576654.0,0,0,-0.025675727102468793,0.0,0.0,-0.025675727102468793,0.0
